_orig_index,transaction_id,timestamp,sender_name,sender_upi_id,receiver_id,receiver_upi_id,amount,status,user_id,hour,dayofweek,is_weekend,is_night,sender_location,receiver_location,upi_creation_date,upi_age_days,transaction_type,device_id,prev_device,device_changed,is_new_receiver,user_tx_count_30d,user_avg_amount_30d,user_std_amount_30d,unique_receivers_30d,pct_night_tx_30d,pct_weekend_tx_30d,amount_over_user_avg,z_amount_user,last_tx_time,time_since_last_tx_minutes,timestamp_f,velocity_1h,velocity_24h,is_large_tx,is_local_transfer,receiver_risk_score,amt_norm,risk_score,label
564,fcebcc26-b2e3-4b6a-82ea-4454778b1a1f,2024-06-25 18:19:01,Ishaan Shere,1955948456@okaxis,Tara Anand,6679465768@okaxis,9917.23,SUCCESS,u_0,18,1,0,0,Mumbai,Jaipur,2017-10-26,2943,AutoPay,dev_183,dev_297,1,1,100,4854.5877,2936.842814177423,100,0.25,0.27,2.042857315762808,1.7238383598742206,2024-06-25 15:45:09,153.86666666666667,2024-06-25 18:19:01,0,4,1,0,0.99,0.960354452905216,0.8311595038073472,1
134,c8e0093e-01fa-4c97-81c0-c0fd966a5f8f,2024-06-09 18:08:39,Romil Jain,6623476068@okaxis,Tara Kulkarni,7740784974@oksbi,5972.06,SUCCESS,u_4,18,6,1,0,Bengaluru,Noida,2020-10-29,1844,AutoPay,dev_167,dev_289,1,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.1580995790105792,0.2733426001465088,2024-06-09 05:15:54,772.75,2024-06-09 18:08:39,0,2,0,0,0.99,0.5432840269579451,0.6434778121310752,0
890,4facc110-3b0b-4801-951b-f12f743a420d,2024-06-15 16:20:56,Yuvraj  Vora,2462635115@okybl,Gokul Chokshi,6034749463@okaxis,5445.27,SUCCESS,u_3,16,5,1,0,Hyderabad,Bengaluru,2016-10-30,3304,P2M,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,1.1015843677409245,0.1752948493220344,2024-06-15 08:55:09,445.78333333333336,2024-06-15 16:20:56,0,5,0,0,0.99,0.516643035579606,0.4814893660108227,0
659,20212d83-e929-4270-ae76-5121b246a9b5,2024-06-04 19:10:09,Pranay Barman,9401330322@okybl,Charvi Hans,8213610065@okybl,6601.2,FAILED,u_1,19,1,0,0,Jaipur,Bengaluru,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.2941378095433196,0.5319766900964145,,0.0,2024-06-04 19:10:09,0,0,0,0,0.99,0.6074117767323357,0.522335299529551,0
429,19f940a3-0ec8-4d9f-b8f2-6aad8ad07d9c,2024-06-09 02:11:33,Vivaan Tailor,5938904995@okybl,Aaina Hari,6777238452@okaxis,3612.81,SUCCESS,u_3,2,6,1,1,Hyderabad,Ahmedabad,2016-10-30,3304,QR_Payment,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.730875607567318,-0.4644033401996933,2024-06-09 01:52:42,18.85,2024-06-09 02:11:33,1,2,0,0,0.99,0.3418927575254804,0.5028517408864661,0
356,2967d94a-ab11-4aa8-bcb9-592d7919423c,2024-06-20 03:02:16,Emir Savant,0415111674@okicici,Khushi Date,3821504945@oksbi,4152.94,SUCCESS,u_0,3,3,0,1,Mumbai,Mumbai,2017-10-26,2943,QR_Payment,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.8554670871729296,-0.2389122416129458,2024-06-20 02:06:42,55.56666666666667,2024-06-20 03:02:16,1,3,0,1,0.99,0.4006245654656524,0.5292810544595435,0
923,6ede0b73-023f-4396-9292-fe091611562a,2024-06-14 06:00:47,Yakshit Virk,7076988442@okybl,Damini Apte,0454267240@oksbi,3142.31,SUCCESS,u_5,6,4,0,0,Chennai,Bengaluru,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.6205586640203118,-0.6848744386797299,2024-06-14 03:33:16,147.51666666666668,2024-06-14 06:00:47,0,11,0,0,0.99,0.2898898953597938,0.3794504529119071,0
639,4ca74b90-f44c-4ff5-bc54-b3b5d7522ff1,2024-06-22 11:19:14,Shamik Bansal,7559140324@okicici,Dhruv Sahni,2934870970@oksbi,767.39,SUCCESS,u_1,11,5,1,0,Jaipur,Hyderabad,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.1504436183823317,-1.536504920055765,2024-06-22 05:39:22,339.8666666666667,2024-06-22 11:19:14,0,3,0,0,0.99,0.0682799854558788,0.2797259934551455,0
810,115c59f7-5705-4e8f-88da-12ce3ca9075e,2024-06-11 11:09:38,Shray Subramaniam,5518376272@okybl,Himmat Jani,5016991408@okybl,7129.09,SUCCESS,u_6,11,1,0,0,Noida,Pune,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.4827424083241465,0.8027579537359514,2024-06-11 10:44:34,25.066666666666663,2024-06-11 11:09:38,1,5,0,0,0.99,0.6963190527940111,0.5623435737573049,0
751,f0cf9b0e-6f15-4c8e-a05e-fbec38137074,2024-06-27 09:42:54,Heer Dhawan,8453326218@okicici,Ivana Kota,4528309647@okhdfcbank,4779.96,SUCCESS,u_9,9,3,0,0,Jaipur,Hyderabad,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.0254800233799644,0.0426246975211096,2024-06-26 20:59:02,763.8666666666667,2024-06-27 09:42:54,0,1,0,0,0.99,0.4807678236424061,0.4653455206390827,0
926,bf0b14d3-6726-434e-9c1f-c7f09cb11ce4,2024-06-25 14:22:58,Ryan Sawhney,7382450197@okaxis,Tanya Kota,7796768751@okhdfcbank,912.7,FAILED,u_6,14,1,0,0,Noida,Ahmedabad,2016-02-12,3565,AutoPay,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.1898277334242446,-1.3472448644000188,2024-06-25 13:07:17,75.68333333333334,2024-06-25 14:22:58,0,4,0,0,0.99,0.0868454627088762,0.2880804582189943,0
678,b74011ba-90e9-4cad-b9e5-154a0f93306f,2024-06-05 14:48:44,Farhan Vasa,8901480093@okhdfcbank,Mannat Gara,0016705296@okicici,5264.82,FAILED,u_5,14,2,0,0,Chennai,Pune,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.039722263400943,0.0716968880814743,2024-06-05 12:54:51,113.88333333333334,2024-06-05 14:48:44,0,3,0,0,0.99,0.4874815452243135,0.4683666953509411,0
41,25eaa6a5-0912-4020-9035-cd7d5e219ab2,2024-06-24 14:32:54,Priyansh Chander,9314080901@okicici,Nakul Kulkarni,5127520047@okhdfcbank,4980.77,SUCCESS,u_1,14,0,0,0,Jaipur,Pune,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.9764592464459616,-0.0425757302839021,2024-06-23 21:30:00,1022.9,2024-06-24 14:32:54,0,1,0,0,0.99,0.4576596715835378,0.454946852212592,0
646,e7d03271-2849-44ed-997a-a1e10448cfe9,2024-06-08 00:40:30,Kabir Maharaj,2753537297@okaxis,Jivika Sampath,3351203985@okhdfcbank,3324.4,FAILED,u_2,0,5,1,1,Mumbai,Chennai,2019-03-02,2451,QR_Payment,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.652406394106173,-0.6072315395755051,2024-06-07 10:52:20,828.1666666666666,2024-06-08 00:40:30,0,3,0,0,0.99,0.3049027579781216,0.4862062410901546,0
65,d89bd33a-b4da-4e62-80a8-0b543d222fd1,2024-06-10 11:48:18,Siya Shankar,9562962210@okybl,Hunar Sarma,6456631898@okicici,4949.15,FAILED,u_0,11,0,0,0,Mumbai,Pune,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.0194789557474715,0.0321986248441714,2024-06-10 08:09:42,218.6,2024-06-10 11:48:18,0,4,0,0,0.99,0.477938950008806,0.4640725275039626,0
600,17d3dff7-b84a-4044-b6f5-e04ed9dd2253,2024-07-01 20:59:56,Faiyaz Shenoy,1038844230@oksbi,Farhan Gill,4434600052@okaxis,3605.22,FAILED,u_6,20,0,0,0,Noida,Noida,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.7498309861901559,-0.4160089561176456,2024-07-01 04:36:00,983.9333333333332,2024-07-01 20:59:56,0,2,0,1,0.99,0.3508282293589781,0.4068727032115401,0
261,026355dc-01de-4424-9315-8ecacbadf8dd,2024-06-05 18:11:24,Ayesha Mane,3738797628@okicici,Rohan Chad,9754546761@okicici,6515.54,FAILED,u_2,18,2,0,0,Mumbai,Kolkata,2019-03-02,2451,P2P,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,1.278660798055148,0.48680879845861,2024-06-05 09:44:21,507.05,2024-06-05 18:11:24,0,4,0,0,0.99,0.6001159899811991,0.5190521954915396,0
382,cfcab6cf-b69e-4bab-9075-1f42406cd830,2024-06-22 09:51:16,Badal Lalla,7355170211@oksbi,Elakshi Agarwal,8438361358@okaxis,6148.35,FAILED,u_0,9,5,1,0,Mumbai,Bengaluru,2017-10-26,2943,QR_Payment,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.2665030232605534,0.4405282753828174,2024-06-22 05:55:05,236.1833333333333,2024-06-22 09:51:16,0,2,0,0,0.99,0.5943848750086802,0.5164731937539061,0
937,cd129661-cbfb-4ca8-9e27-24cf86c11692,2024-06-27 10:20:46,Anahita Lad,1392311729@okicici,Aayush Iyengar,9138246089@okhdfcbank,8220.26,SUCCESS,u_6,10,3,0,0,Noida,Noida,2016-02-12,3565,P2P,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.709689190268414,1.180150391318765,2024-06-27 09:59:17,21.48333333333333,2024-06-27 10:20:46,1,3,0,1,0.99,0.803300644568851,0.610485290055983,0
619,3da29f64-2197-4a5a-b908-dec95cba159b,2024-06-27 19:05:43,Uthkarsh Bora,0996494836@okhdfcbank,Ojas Rastogi,5337860185@okaxis,7298.24,SUCCESS,u_5,19,3,0,0,Chennai,Mumbai,2023-10-01,777,P2M,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.441291936218769,0.7965119736465686,2024-06-27 17:43:36,82.11666666666666,2024-06-27 19:05:43,0,6,0,0,0.99,0.676779505030162,0.5535507772635729,0
830,13033995-ed64-445c-a67f-b959348ff521,2024-06-04 01:19:25,Priyansh Venkataraman,7379819209@okaxis,Zara Luthra,6501745751@okhdfcbank,1240.29,FAILED,u_5,1,1,0,1,Chennai,Chennai,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.2449385023749256,-1.3628518309776911,,0.0,2024-06-04 01:19:25,0,0,0,1,0.99,0.1128244069167175,0.3997709831125229,0
676,87085d06-5b6a-42cb-a707-a2a0a5ff621b,2024-06-12 04:45:11,Ritvik Sule,2995794956@okicici,Himmat Varma,9620259610@okaxis,2827.42,SUCCESS,u_1,4,2,0,1,Jaipur,Hyderabad,2016-01-12,3596,P2P,dev_355,dev_181,1,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.5543039334452786,-0.8060844621797296,2024-06-12 03:27:49,77.36666666666666,2024-06-12 04:45:11,0,3,0,0,0.99,0.258657742699128,0.6153959842146075,0
235,224033c6-12ce-4275-ba1f-cb6727496e4f,2024-06-05 12:54:51,Stuvan Khalsa,5705782401@okybl,Ira Behl,7590543708@okybl,7082.09,SUCCESS,u_5,12,2,0,0,Chennai,Kolkata,2023-10-01,777,P2M,dev_149,dev_278,1,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.3986055827946988,0.7194650375758626,2024-06-05 12:06:16,48.583333333333336,2024-06-05 12:54:51,1,3,0,0,0.99,0.6566573689185697,0.6944958160133564,1
701,2ecfa27e-38b8-4417-89d7-92d3d3ca772c,2024-07-03 17:32:25,Kismat Ranganathan,0067193150@okhdfcbank,Aaryahi Baral,8373404709@okicici,9684.23,SUCCESS,u_4,17,2,0,0,Bengaluru,Noida,2020-10-29,1844,QR_Payment,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.877962158123264,1.517932308183087,2024-07-03 11:40:51,351.56666666666666,2024-07-03 17:32:25,0,4,0,0,0.99,0.8826236902607225,0.6461806606173252,0
162,e319ed8c-e82c-4423-bce7-ff5a4df70032,2024-06-11 04:29:55,Zain Babu,1610879285@okaxis,Vedika Mani,1638507782@okhdfcbank,5599.24,FAILED,u_8,4,1,0,1,Noida,Bengaluru,2022-07-18,1217,QR_Payment,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,1.0691312160218815,0.1212791849009257,2024-06-11 02:10:59,138.93333333333334,2024-06-11 04:29:55,0,4,0,0,0.99,0.5013447801944901,0.5746051510875205,0
494,2b7f385d-da30-4822-8aa4-ee56dce8006b,2024-07-02 17:00:29,Raunak Barad,3702138196@okaxis,Lagan Sodhi,6651893850@oksbi,4435.23,SUCCESS,u_0,17,1,0,0,Mumbai,Ahmedabad,2017-10-26,2943,P2P,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.913616206601105,-0.1427920139190213,2024-07-02 13:56:24,184.08333333333331,2024-07-02 17:00:29,0,3,0,0,0.99,0.4280357730775724,0.4416160978849076,0
459,2f6b21f4-992c-43ad-98e0-8ee182afcc02,2024-07-02 05:56:20,Tara Virk,0524263718@okybl,Anahi Sachar,6367726458@okhdfcbank,759.81,FAILED,u_7,5,1,0,1,Bengaluru,Hyderabad,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.1498877631706096,-1.5296617424092238,2024-07-01 21:21:32,514.8,2024-07-02 05:56:20,0,2,0,0,0.99,0.0680179580552833,0.3796080811248774,0
920,c9dd2248-6fde-43da-94c5-0538b606618b,2024-06-04 20:11:20,Zain Dutta,6390007240@okybl,Oorja Ramakrishnan,9037446034@oksbi,5907.46,SUCCESS,u_1,20,1,0,0,Jaipur,Chennai,2016-01-12,3596,P2M,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.158132967394531,0.2859987730530118,2024-06-04 19:10:09,61.18333333333333,2024-06-04 20:11:20,0,1,0,0,0.99,0.5432997660771842,0.4934848947347329,0
39,ca065f7d-ae2c-4204-a32c-249c41e1aa69,2024-06-16 03:02:00,Ryan Bedi,2866914767@okicici,Umang Anand,7874067075@okicici,5022.11,FAILED,u_7,3,6,1,1,Bengaluru,Bengaluru,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.990711933637028,-0.0167126161257549,2024-06-15 22:27:27,274.55,2024-06-16 03:02:00,0,5,0,1,0.99,0.4643783179098101,0.5579702430594146,0
300,92dbd8ae-1e2d-4a28-b2e8-14fc14016949,2024-06-18 20:16:46,Ranbir Dhar,7372313651@oksbi,Baiju Agrawal,2891356389@okhdfcbank,5743.74,SUCCESS,u_6,20,1,0,0,Noida,Bengaluru,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.1946106558323335,0.3236203185321326,2024-06-18 20:11:07,5.65,2024-06-18 20:16:46,1,4,0,0,0.99,0.5604951681882445,0.50122282568471,0
44,7008ac2a-1431-44c4-b74d-33170bc1ef33,2024-06-15 02:46:35,Nakul Dua,0860119156@okybl,Adah Bhattacharyya,2791182532@oksbi,1343.35,FAILED,u_0,2,5,1,1,Mumbai,Jaipur,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.2767176293309691,-1.1955824407931273,2024-06-13 20:41:11,1805.4,2024-06-15 02:46:35,0,0,0,0,0.99,0.127804930358584,0.4065122186613628,0
14,00dd618c-2382-462d-88c5-869eb096094f,2024-06-06 16:30:12,Eshani Bail,5552406857@okybl,Kabir Wagle,7164137631@okybl,6305.8,SUCCESS,u_8,16,3,0,0,Noida,Kolkata,2022-07-18,1217,AutoPay,dev_342,dev_106,1,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,1.2040433383799911,0.3579599946594892,2024-06-06 08:33:42,476.5,2024-06-06 16:30:12,0,2,0,0,0.99,0.5649416881389128,0.6532237596625108,0
636,e11ea6f4-8b9c-40ed-b134-0e6bb0402925,2024-06-10 22:07:19,Uthkarsh Rajagopalan,3849782482@okaxis,Zoya Saha,3258000261@okicici,3911.97,SUCCESS,u_2,22,0,0,0,Mumbai,Noida,2019-03-02,2451,QR_Payment,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.7677157506772726,-0.4057909003623384,2024-06-09 20:08:22,1558.95,2024-06-10 22:07:19,0,0,0,0,0.99,0.3592590189782808,0.4106665585402264,0
45,a8770c63-849d-46e4-8bf6-8eadd45443bd,2024-06-17 19:29:29,Nirvaan Kakar,3123033891@okaxis,Hiran Bumb,2979772891@okaxis,7122.86,SUCCESS,u_9,19,0,0,0,Jaipur,Jaipur,2019-09-11,2258,P2P,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.5281196159240271,0.8834740207119886,2024-06-17 18:54:14,35.25,2024-06-17 19:29:29,1,6,0,1,0.99,0.7177096442698786,0.5719693399214454,0
557,cf770c4b-50e0-4432-ac0c-7ef110bd43e2,2024-06-23 23:02:56,Hrishita Rajagopal,2938364041@okybl,Shayak Bir,1221205609@okhdfcbank,3564.76,FAILED,u_3,23,6,1,0,Hyderabad,Delhi,2016-10-30,3304,QR_Payment,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.7211550374450005,-0.4811772386785244,2024-06-23 02:45:27,1217.4833333333331,2024-06-23 23:02:56,0,1,0,0,0.99,0.3373105287944299,0.4007897379574934,0
556,455daed3-3fe8-4fec-acfc-407bfff25290,2024-06-05 04:56:22,Stuvan Hans,8506782190@okicici,Samarth Gala,5635222995@okicici,2145.13,FAILED,u_0,4,2,0,1,Mumbai,Kolkata,2017-10-26,2943,AutoPay,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.4418768661977459,-0.9225749798117436,2024-06-05 02:03:27,172.91666666666666,2024-06-05 04:56:22,0,4,0,0,0.99,0.2056601786461083,0.4415470803907487,0
663,aaf20b85-b16e-40c1-ab65-6da68e17027e,2024-06-09 04:08:54,Ivan Mahal,7004402960@okaxis,Dharmajan Gola,4686818724@okaxis,9780.0,FAILED,u_1,4,6,1,1,Jaipur,Jaipur,2016-01-12,3596,QR_Payment,dev_181,dev_210,1,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.9173283308085904,1.6590770485845636,2024-06-09 01:13:00,175.9,2024-06-09 04:08:54,0,2,1,1,0.99,0.9011807095754693,0.9045313193089612,1
322,f03aee82-affe-43c2-a8d9-23c05b3be54c,2024-06-14 23:01:44,Bhamini Date,2375028218@okicici,Dishani Bhavsar,6985797819@okicici,7769.28,SUCCESS,u_2,23,4,0,0,Mumbai,Mumbai,2019-03-02,2451,P2M,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,1.5247045931901115,0.916637052125604,2024-06-14 20:48:54,132.83333333333334,2024-06-14 23:01:44,0,5,0,1,0.99,0.7160998194250775,0.5712449187412848,0
387,4318f7b6-60b0-4e97-b802-51c41b7f7d9a,2024-06-06 00:47:47,Kartik Sinha,6676021230@okaxis,Rhea Yadav,2203671740@oksbi,1458.92,FAILED,u_7,0,3,0,1,Bengaluru,Bengaluru,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.2878012337885337,-1.281505145342843,2024-06-05 19:55:40,292.1166666666667,2024-06-06 00:47:47,0,3,0,1,0.99,0.1330296867411801,0.4088633590335311,0
754,0bcf126a-fe9c-4da2-94a8-04e31b768465,2024-06-12 02:55:09,Neysa Madan,6369921713@oksbi,Madhup Wali,1586198582@oksbi,3071.46,FAILED,u_3,2,2,0,1,Hyderabad,Kolkata,2016-10-30,3304,QR_Payment,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.6213598815378374,-0.6533846084934554,2024-06-11 16:19:52,635.2833333333333,2024-06-12 02:55:09,0,3,0,0,0.99,0.2902675853391293,0.4796204134026082,0
435,b2f7fafb-211d-4d16-888e-0971bb34f15a,2024-06-24 08:27:44,Ahana  Sood,2303569253@okybl,Kismat Cheema,4165629018@okaxis,1976.2,SUCCESS,u_8,8,0,0,0,Noida,Hyderabad,2022-07-18,1217,P2P,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.3773399799084238,-1.0923531194860552,2024-06-24 01:03:05,444.65,2024-06-24 08:27:44,0,5,0,0,0.99,0.1752378092946934,0.327857014182612,0
136,bbbdaf03-669f-476b-9304-69a95655f235,2024-07-02 20:05:17,Eva Solanki,8609313801@okaxis,Yasmin Swaminathan,6524879932@okicici,5216.49,FAILED,u_9,20,1,0,0,Jaipur,Noida,2019-09-11,2258,AutoPay,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.1191320193393564,0.1992920563723257,2024-07-02 12:11:26,473.85,2024-07-02 20:05:17,0,3,0,0,0.99,0.5249149118486934,0.485211710331912,0
452,44fc1c04-fca9-4e42-971b-d53314b194d0,2024-06-06 16:01:23,Kanav Sachdeva,2959094777@okybl,Samiha Bal,4196637148@okicici,5833.87,FAILED,u_6,16,3,0,0,Noida,Chennai,2016-02-12,3565,QR_Payment,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.213356326494684,0.3547927118341286,2024-06-06 15:25:57,35.43333333333333,2024-06-06 16:01:23,1,5,0,0,0.99,0.5693317847252335,0.5051993031263551,0
604,23d83b87-d3df-4afe-8ada-b719cbe955cf,2024-06-25 19:26:26,Suhana Bhatt,0521837265@oksbi,Adah Barad,8108895688@okicici,7053.03,FAILED,u_4,19,1,0,0,Bengaluru,Hyderabad,2020-10-29,1844,P2M,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.367720865789859,0.6357624614934567,2024-06-25 08:58:06,628.3333333333334,2024-06-25 19:26:26,0,6,0,0,0.99,0.642098465908856,0.5379443096589852,0
818,959ef0a3-edea-4342-ab09-124953973545,2024-06-20 10:44:49,Tiya Kannan,1170047596@okybl,Taimur Rajagopal,1014221976@okybl,9072.79,SUCCESS,u_3,10,3,0,0,Hyderabad,Jaipur,2016-10-30,3304,P2M,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,1.8354358251833576,1.4416351658658375,2024-06-20 07:52:25,172.4,2024-06-20 10:44:49,0,3,0,0,0.99,0.8625769870147816,0.6371596441566517,0
298,8cc7b996-cd9f-4d48-8b91-2768b33f665a,2024-06-30 12:31:57,Nayantara Sampath,1016813295@okicici,Farhan Dhaliwal,6585134227@okicici,9297.68,SUCCESS,u_6,12,6,1,0,Noida,Kolkata,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.9337761811152965,1.5527872490957153,2024-06-30 08:49:57,222.0,2024-06-30 12:31:57,0,3,0,0,0.99,0.9089341449492206,0.6580203652271492,0
449,888e2b63-dc27-4ae4-a5c5-fe6dd06cd733,2024-06-11 05:29:52,Taran Wable,8006150754@okicici,Nirvi Lad,2081429142@okicici,4615.4,FAILED,u_7,5,1,0,1,Bengaluru,Pune,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.9104802281328644,-0.1610786952733395,2024-06-10 17:09:07,740.75,2024-06-11 05:29:52,0,4,0,0,0.99,0.4265574883209884,0.5409508697444447,0
858,20595f34-c81b-4d69-8343-3c6415315c62,2024-06-09 00:44:01,Badal Dara,9121238102@okhdfcbank,Hrishita Yogi,8904719698@okhdfcbank,4425.42,SUCCESS,u_4,0,6,1,1,Bengaluru,Noida,2020-10-29,1844,AutoPay,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.8581757448761395,-0.2452037557686821,2024-06-08 07:21:53,1042.1333333333334,2024-06-09 00:44:01,0,2,0,0,0.99,0.401901413324785,0.5298556359961533,0
695,00b8767b-11e3-473d-8226-3df87364c0f0,2024-06-07 10:52:20,Vardaniya Hans,1570648598@okaxis,Aaina Subramanian,6631247695@okybl,1883.51,SUCCESS,u_2,10,4,0,0,Mumbai,Mumbai,2019-03-02,2451,QR_Payment,dev_156,dev_355,1,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.3696348115037052,-1.1012217069357513,2024-06-07 07:25:43,206.61666666666667,2024-06-07 10:52:20,0,3,0,1,0.99,0.1716056309761993,0.4762225339392897,0
899,edf10887-71ef-4f81-9fe7-490be1590e90,2024-06-27 17:43:36,Romil Bahl,4570732338@okybl,Kanav Sundaram,3437725529@oksbi,1539.67,SUCCESS,u_5,17,3,0,0,Chennai,Noida,2023-10-01,777,AutoPay,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.304061521056851,-1.2561374579920423,2024-06-27 16:50:18,53.3,2024-06-27 17:43:36,1,5,0,0,0.99,0.1406947058252927,0.3123126176213817,0
845,de1e8884-91c2-43d7-a0e6-3805ac7ff914,2024-06-16 01:03:43,Sara Karpe,4671392182@okybl,Rania Dalal,4484509908@oksbi,8099.37,SUCCESS,u_4,1,6,1,1,Bengaluru,Delhi,2020-10-29,1844,P2M,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.5706267162839815,0.9865718250481954,2024-06-15 20:03:45,299.96666666666664,2024-06-16 01:03:43,0,3,0,0,0.99,0.737747281372649,0.680986276617692,1
731,0aba3232-e162-4ce2-8f9a-718f17102b53,2024-06-10 22:06:51,Nirvaan Suri,0455243224@okhdfcbank,Vidur Dugar,1698507514@okaxis,893.74,FAILED,u_0,22,0,0,0,Mumbai,Mumbai,2017-10-26,2943,P2P,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,0.18410214317807,-1.3486754145912263,2024-06-10 11:56:40,610.1833333333333,2024-06-10 22:06:51,0,3,0,1,0.99,0.0841464477541866,0.2868659014893839,0
991,a205ecda-b44f-4179-8ff5-da4ead42091e,2024-06-24 19:01:58,Romil Jha,9810396499@okicici,Jivin Sridhar,2418524973@okicici,9265.56,SUCCESS,u_1,19,0,0,0,Jaipur,Noida,2016-01-12,3596,P2M,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.8164745080579592,1.4766731513841598,2024-06-24 14:32:54,269.06666666666666,2024-06-24 19:01:58,0,2,0,0,0.99,0.853638715800516,0.6331374221102322,0
992,7b75d598-1cb7-4e2a-9f9a-6050959978ea,2024-06-09 14:56:46,Alisha Sachdev,1611670234@okaxis,Yuvaan Sengupta,2819866478@okaxis,8191.64,FAILED,u_1,14,6,1,0,Jaipur,Delhi,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.6059369578512148,1.095895619929651,2024-06-09 04:08:54,647.8666666666667,2024-06-09 14:56:46,0,2,0,0,0.99,0.7543923547967102,0.5884765596585195,0
